STATE,YEAR,MONTH_NAME,DATE,EVENT_TYPE,GRP_STORM,N_GRP_STORM,GRP_DISTRICT,N_GRP_DISTRICT,COUNTY,LOCATION,INJURIES_DIRECT,INJURIES_INDIRECT,INJURIES,DEATHS_DIRECT,DEATHS_INDIRECT,DEATHS,DAMAGE_PROPERTY,DAMAGE_CROPS, COST (BN) ,EVENT_NARRATIVE
TEXAS,2016,May,5/30/2016,Drought,Drought,1,DISTRICT 18 - SAN ANTONIO,18,BANDERA,"29.724328,-99.104014",0,0,0,0,0,0,0,0,,"The north central part of South Central Texas missed out on the above normal precipitation much of the region had in March. Of the counties still in Severe Drought category (Stage D2) or worse at the end of the month, only Edwards and Medina Counties received above normal rainfall. This was only enough to move those two counties into Stage D2 from Extreme category (Stage D3). All of the other counties remained unchanged.  Bandera, Gillespie, and Kerr Counties were in Stage D3 and Kendall, Llano, and Real remained in Stage D2. Fire danger was low to moderate across the area at the end of the month and of the counties in D2 or worse drought none had burn bans in effect. The Texas Crop and Weather Report issued by Texas A&M indicated supplemental feeding of livestock continued. The seven day stream flow average at the end of the month was below normal (10-24 percent) for the Guadalupe and Frio River Basins. The Medina and Nueces River Basins were much below normal (less than 10 percent). Area lakes and reservoirs continued well below normal pool elevations. Lake Amistad was up slightly to 28.8 feet below normal. Lake Travis was also up slightly at 52.8 feet below normal. Medina Lake was essentially unchanged at 89.6 feet below normal. The Edwards Aquifer rose during the month and was at 646.2 feet. This was 6.3 feet higher than at the end of March 2014 but still 21.0 feet below average. Fredericksburg remained in stage 3 water restrictions and Kerrville remained in stage 2."
TEXAS,2016,May,5/31/2016,Drought,Drought,1,DISTRICT 18 - SAN ANTONIO,18,BANDERA,"29.724328,-99.104014",0,0,0,0,0,0,0,0,,"Bandera, Gillespie, Kerr, and Llano Counties received 200% to 400% of normal rainfall in May and moved out of Severe Drought category (Stage D2). These were the last four counties in South Central Texas remaining in at least Stage D2. The last time Bandera County was in less than Stage D2 drought was January 2013 and the last time for Gillespie County was October 2012. Kerr County was the hardest hit by the drought in South Central Texas. It was only better than Stage D2 for one month (May 2012) since the drought began in November 2010."
TEXAS,2016,May,5/27/2016,Drought,Drought,1,DISTRICT 12 - AUSTIN,12,BASTROP,"29.955422,-97.425923",0,0,0,0,0,0,0,0,,"Most of South Central Texas had less than normal precipitation in September with many counties getting less than 25% of normal. The result of this dryness was Burnet, Gillespie, Kendall, Llano, Williamson, Wilson, and Zavala Counties went into severe drought category (Stage D2) and Guadalupe County went into extreme drought category (Stage D3). Bastrop, Blanco, and Caldwell Counties remained in Stage D2. Of the counties in Stage D2 or worse all had burn bans in effect at the end of the month except Zavala. The Texas Crop and Weather Report issued by Texas A&M indicated grasses were becoming dry and some ranchers were feeding hay due to poor grazing conditions. The seven day stream flow average at the end of the month was much below normal (less than 10 percent) in the Colorado and Lower Nueces River basins and below normal (10-24 percent) in the Lower Guadalupe basin. The Edwards Aquifer fell during the month and was at 645.2 feet. This was 14.6 feet higher than at the end of September 2014, but 18.1 feet below average. The Barton Springs Edwards Aquifer Conservation District was in Stage 1 (10 percent reduction) drought status. Area lakes and reservoirs continued below normal pool elevations. Lake Buchanan was 14.3 feet below normal and Lake Georgetown was 9.2 feet below normal. Fredericksburg remained in stage 3 water restrictions."
TEXAS,2016,May,5/27/2016,Drought,Drought,1,DISTRICT 12 - AUSTIN,12,BASTROP,"29.955422,-97.425923",0,0,0,0,0,0,0,0,,South Central Texas had several very heavy rain events and much of the region received five to 20 inches of rain during the month. This was two to four times normal rainfall in many places. The excessive rainfall was sufficient to move all of our counties out of Severe (Stage D2) drought category.
TEXAS,2016,May,5/8/2016,Drought,Drought,1,DISTRICT 3 - WICHITA FALLS,3,BAYLOR,"33.6167613,-99.2003513",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/29/2016,Drought,Drought,1,DISTRICT 3 - WICHITA FALLS,3,BAYLOR,"33.6167613,-99.2003513",0,0,0,0,0,0,0,0,,"With persistent dry weather, D3 (extreme) to D4 (exceptional) drought persisted."
TEXAS,2016,May,5/29/2016,Drought,Drought,1,DISTRICT 3 - WICHITA FALLS,3,BAYLOR,"33.6167613,-99.2003513",0,0,0,0,0,0,0,0,,"With dry and mild conditions through the month, D3 (extreme) to D4 (exceptional) drought persisted."
TEXAS,2016,April,4/19/2016,Drought,Drought,1,DISTRICT 3 - WICHITA FALLS,3,BAYLOR,"33.6167613,-99.2003513",0,0,0,0,0,0,0,0,,"With dry and mild conditions through the month, D3 (extreme) to D4 (exceptional) drought persisted."
TEXAS,2016,April,4/19/2016,Drought,Drought,1,DISTRICT 3 - WICHITA FALLS,3,BAYLOR,"33.6167613,-99.2003513",0,0,0,0,0,0,0,0,,"With persisting dry conditions, the northern half of the country remains under a D4 (exceptional) drought, while the southern half of the county remains under a D3 (extreme) drought."
TEXAS,2016,September,9/24/2016,Drought,Drought,1,DISTRICT 3 - WICHITA FALLS,3,BAYLOR,"33.6167613,-99.2003513",0,0,0,0,0,0,0,0,,
TEXAS,2016,September,9/24/2016,Drought,Drought,1,DISTRICT 3 - WICHITA FALLS,3,BAYLOR,"33.6167613,-99.2003513",0,0,0,0,0,0,0,0,,"With record rainfall throughout the month of May, drought was completely eradicated throughout the county."
TEXAS,2016,March,3/18/2016,Drought,Drought,1,DISTRICT 12 - AUSTIN,12,BLANCO,"30.414943,-98.356711",0,0,0,0,0,0,0,0,,South Central Texas had several very heavy rain events and much of the region received five to 20 inches of rain during the month. This was two to four times normal rainfall in many places. The excessive rainfall was sufficient to move all of our counties out of Severe (Stage D2) drought category.
TEXAS,2015,May,5/10/2015,Drought,Drought,1,DISTRICT 11 - WACO,11,BOSQUE,"32.043524,-97.750239",0,0,0,0,0,0,0,0,,Severe/ D2 drought affected the southern third of the county during September. The rest of the county experienced Moderate/D1 or better conditions.
TEXAS,2015,October,10/24/2015,Drought,Drought,1,DISTRICT 11 - WACO,11,BOSQUE,"32.043524,-97.750239",0,0,0,0,0,0,0,1000,"$9,500,000,000","Severe/D2 drought conditions covered all of Bosque County at the beginning of January, with some of the far northern locations even being classified under Extreme/D3. By the end of the month, only the northern half of the county was listed under Severe/D2 drought, with the southern half having improved to D1/Moderate Drought."
TEXAS,2015,October,10/24/2015,Drought,Drought,1,DISTRICT 11 - WACO,11,BOSQUE,"32.043524,-97.750239",0,0,0,0,0,0,0,1000,"$9,500,000,000",The northern half of Bosque County spent the month in D2/Severe drought conditions.
TEXAS,2015,October,10/1/2015,Drought,Drought,1,DISTRICT 11 - WACO,11,BOSQUE,"32.043524,-97.750239",0,0,0,0,0,0,0,1000,"$9,500,000,000","The northwestern third of Bosque County started the month of April in D3/Extreme drought conditions, while the rest of the county experienced D2/Severe drought conditions. By late April, drought conditions improved due to multiple rounds of precipitation, and only parts of the northwestern sections of the county had D2/Severe drought."
TEXAS,2015,September,9/1/2015,Drought,Drought,1,DISTRICT 11 - WACO,11,BOSQUE,"32.043524,-97.750239",0,0,0,0,0,0,0,2000,"$9,500,000,000","Severe/D2 conditions across the northern half of Bosque County at the beginning of March expanded to include all of the county around the middle of the month. At that time, Extreme/D3 conditions had also spread south to include the northern third of the county. Conditions remained as such through the end of the month."
TEXAS,2016,March,3/8/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,BOWIE,"33.506028,-94.589575",0,0,0,0,0,0,0,0,,
TEXAS,2016,March,3/8/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,BOWIE,"33.506028,-94.589575",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/29/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,BOWIE,"33.506028,-94.589575",0,0,0,0,0,0,0,0,,
TEXAS,2016,March,3/17/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,BOWIE,"33.506028,-94.589575",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/29/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,BOWIE,"33.506028,-94.589575",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/9/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,BOWIE,"33.506028,-94.589575",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/28/2016,Drought,Drought,1,DISTRICT 1 - AMARILLO,1,BRISCOE,"34.380648,-101.087775",0,0,0,0,0,0,0,0,,
TEXAS,2016,June,6/15/2016,Drought,Drought,1,DISTRICT 1 - AMARILLO,1,BRISCOE,"34.380648,-101.087775",0,0,0,0,0,0,0,0,,
TEXAS,2016,June,6/15/2016,Drought,Drought,1,DISTRICT 1 - AMARILLO,1,BRISCOE,"34.380648,-101.087775",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/26/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,BROWN,"31.763882,-98.936021",0,0,0,0,0,0,0,0,,The extreme half of Brown County was in a severe drought.
TEXAS,2016,April,4/25/2016,Drought,Drought,1,DISTRICT 12 - AUSTIN,12,BURNET,"30.663954,-98.161114",0,0,0,0,0,0,0,0,,South Central Texas had several very heavy rain events and much of the region received five to 20 inches of rain during the month. This was two to four times normal rainfall in many places. The excessive rainfall was sufficient to move all of our counties out of Severe (Stage D2) drought category.
TEXAS,2016,May,5/27/2016,Drought,Drought,1,DISTRICT 12 - AUSTIN,12,CALDWELL,"29.889187,-97.573078",0,0,0,0,0,0,0,0,,"After receiving four to six inches (150 to 200 percent of normal) of rainfall during January, Caldwell County improved to less than Severe Drought category."
TEXAS,2016,April,4/30/2016,Drought,Drought,1,DISTRICT 12 - AUSTIN,12,CALDWELL,"29.889187,-97.573078",0,0,0,0,0,0,0,0,,"After two months with less than 50 percent of normal rainfall, Bastrop, Blanco, and Caldwell Counties entered Severe Drought category (Stage D2). All three counties had burn bans in effect at the end of the month. The Texas Crop and Weather Report issued by Texas A&M indicated pastures and rangeland were declining due to hot and dry conditions. The seven day stream flow average at the end of the month was much below normal (less than 10 percent) in the Middle Guadalupe River basin. The Edwards Aquifer fell during the month and was at 646.5 feet. This was 17.9 feet higher than at the end of August 2014, but 14 feet below average. The Barton Springs Edwards Aquifer Conservation District was in Stage 1 (10 percent reduction) drought status."
TEXAS,2016,April,4/30/2016,Drought,Drought,1,DISTRICT 12 - AUSTIN,12,CALDWELL,"29.889187,-97.573078",0,0,0,0,0,0,0,0,,"Most of South Central Texas had less than normal precipitation in September with many counties getting less than 25% of normal. The result of this dryness was Burnet, Gillespie, Kendall, Llano, Williamson, Wilson, and Zavala Counties went into severe drought category (Stage D2) and Guadalupe County went into extreme drought category (Stage D3). Bastrop, Blanco, and Caldwell Counties remained in Stage D2. Of the counties in Stage D2 or worse all had burn bans in effect at the end of the month except Zavala. The Texas Crop and Weather Report issued by Texas A&M indicated grasses were becoming dry and some ranchers were feeding hay due to poor grazing conditions. The seven day stream flow average at the end of the month was much below normal (less than 10 percent) in the Colorado and Lower Nueces River basins and below normal (10-24 percent) in the Lower Guadalupe basin. The Edwards Aquifer fell during the month and was at 645.2 feet. This was 14.6 feet higher than at the end of September 2014, but 18.1 feet below average. The Barton Springs Edwards Aquifer Conservation District was in Stage 1 (10 percent reduction) drought status. Area lakes and reservoirs continued below normal pool elevations. Lake Buchanan was 14.3 feet below normal and Lake Georgetown was 9.2 feet below normal. Fredericksburg remained in stage 3 water restrictions."
TEXAS,2016,August,8/16/2016,Drought,Drought,1,DISTRICT 12 - AUSTIN,12,CALDWELL,"29.889187,-97.573078",0,0,0,0,0,0,0,0,,South Central Texas had several very heavy rain events and much of the region received five to 20 inches of rain during the month. This was two to four times normal rainfall in many places. The excessive rainfall was sufficient to move all of our counties out of Severe (Stage D2) drought category.
TEXAS,2016,January,1/30/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,CALLAHAN,"32.16742,-99.221055",0,0,0,0,0,0,0,0,,The U.S. Drought Monitor indicated the northern part of Callahan County was in a severe drought.
TEXAS,2016,April,4/26/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,CALLAHAN,"32.16742,-99.221055",0,0,0,0,0,0,0,0,,The U.S. Drought Monitor indicated most of Callahan County was in severe drought.
TEXAS,2016,April,4/26/2016,Drought,Drought,1,DISTRICT 7 - ABILENE,7,CALLAHAN,"32.16742,-99.221055",0,0,0,0,0,0,0,0,,Most of Callahan County was in a severe drought.
TEXAS,2016,September,9/13/2016,Drought,Drought,1,DISTRICT 21 - WESLACO,21,CAMERON,"26.052155,-97.514466",0,0,0,0,0,0,0,0,,"A general lack of rainfall allowed for drought conditions to intensify cross southern Cameron County by mid August, with Severe (D2) drought conditions returning to the region."
TEXAS,2016,August,8/3/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,CAMP,"32.989797,-94.936022",0,0,0,0,0,0,0,0,,
TEXAS,2016,July,7/15/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,CAMP,"32.989797,-94.936022",0,0,0,0,0,0,0,0,,
TEXAS,2016,July,7/22/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,CAMP,"32.989797,-94.936022",0,0,0,0,0,0,0,0,,
TEXAS,2016,July,7/24/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,CAMP,"32.989797,-94.936022",0,0,0,0,0,0,0,0,,
TEXAS,2016,July,7/3/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,CAMP,"32.989797,-94.936022",0,0,0,0,0,0,0,0,,
TEXAS,2016,October,10/25/2016,Drought,Drought,1,DISTRICT 6 - TYLER,6,CAMP,"32.989797,-94.936022",0,0,0,0,0,0,0,0,,
TEXAS,2016,May,5/29/2016,Drought,Drought,1,DISTRICT 1 - AMARILLO,1,CARSON,"35.569232,-101.172931",0,0,0,0,0,0,0,0,,Extreme Drought (D3) as depicted on the U.S. Drought Monitor.
TEXAS,2016,April,4/30/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,CASS,"33.095778,-94.348359",0,0,0,0,0,0,0,0,,
TEXAS,2016,March,3/9/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,CASS,"33.095778,-94.348359",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/30/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,CASS,"33.095778,-94.348359",0,0,0,0,0,0,0,0,,
TEXAS,2016,March,3/24/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,CASS,"33.095778,-94.348359",0,0,0,0,0,0,0,0,,
TEXAS,2016,April,4/30/2016,Drought,Drought,1,DISTRICT 5 - MT PLEASANT,5,CASS,"33.095778,-94.348359",0,0,0,0,0,0,0,0,,
